tweet_id,tweet_username,tweet_text,id
911369823233376256,fontoura_com,"Para salvar candidatura, Lula antecipa caravana ao sul https://www. fontoura.com/noticias/fonte s/folha/para-salvar-candidatura-lula-antecipa-caravana-ao-sul/ …",
911369766887182336,foraptforadilma,O mundo acabando amanhã... e Lula ainda não foi para a cadeia... pic.twitter.com/eWzEwUoo2P,
911368888193048576,PoliticaDouglas,"Para salvar candidatura, Lula antecipa caravana ao sul http:// www1.folha.uol.com.br/poder/2017/09/ 1921034-para-salvar-candidatura-lula-antecipa-caravana-ao-sul.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw …",
911367935607885824,PoliticaDouglas,"Sem Lula , PT decide suspender Palocci por 60 dias http:// www1.folha.uol.com.br/poder/2017/09/ 1920923-sem-lula-pt-decide-suspender-palocci-por-60-dias.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw …",
911367803877384194,outoforder88,Lula e Bolsonaro são provas vivas de que o Brasil é surreal. Doria é a cereja no bolo,
911366509737529344,folha_poder,"Para salvar candidatura, Lula antecipa caravana ao sul http:// folha.com.br/no1921034",
911366396340314113,Chantecler,Simplesmente porque o Lula e a Dilma nunca fizeram isso. E nenhum jornalista disse a mesma coisa para eles. Ou disse?,
911366178488176640,BelZingra1,Aí o Lula se diz preocupado com o pronunciamento do general defendendo a intervenção militar? Qual a diferença entre as 2 ditaduras?,
911366155868221440,379Calberto,Esse Prefeito de Marketing nunca mim enganou meus Caros Amigos. Porquê que ele não falou do uso da Aeronave.... Ele falar do Lula é fácil..,
911365480899858432,PoliticaDouglas,Lula defende colaboração de filiado para evitar 'negociata' http:// www1.folha.uol.com.br/poder/2017/09/ 1920842-lula-defende-colaboracao-de-filiado-para-evitar-negociata.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw …,
911364709437370368,altofalando,Tribunal nega a Okamotto anulação do processo que condenou Lula http:// abr.ai/2xlMvmT,
911364695457697793,IpiminGFE,"Gostei de um vídeo @YouTube http:// youtu.be/HX2W3xyURZk?aF ábio Rabin - Cura Gay / Geddel Tesão, Lula , Temer / Trump vs Kim",
911364333053071366,marsilvy2013,"Claro defendem Lula , Gleise, Bernardo, Dilma e Pt e aí afora",
911364146280644608,dener1,#Corrupção #Lula Lula tem 15 dias para provar que valores bloqueados são de Marisa: Ex-presidente quer acessar R$… http:// dlvr.it/PpqTt1 pic.twitter.com/cSQhuN3vtF,
911363959818674181,lcrive,Toda roubalheira fazem parte do mesmo esquema Mensalão/Petrolao comandado p/ Lula como forma de se manter no poder as custas do dinhe publico,
911363798375784449,exame,Tribunal nega a Okamotto anulação do processo que condenou Lula http:// abr.ai/2xlMvmT,
911363775902691328,vmoraispereira,Alias gracas a ele.... lula nao vurou ministo https:// twitter.com/BattistaTania/ status/911334649946951680 …,
911363571979661312,moisesmozart,#CancelaOfimDoMundoPq O lula não foi preso ainda,
911363456376373248,aleforseti,"A verdade é que não tem homem de verdade pra prender o lula , todo mundo tem medo desse puto.",
911363416912203777,dyeli10,SoBrE a PoLiTiCa..: SoBrE a PoLiTiCa..: Lula Faz AMEAÇAS a Sérgio Moro... http:// tudadapolitica.blogspot.com/2017/09/sobre- politica-lula-faz-ameacas-sergio.html?spref=tw …,
911363378177814529,lcrive,"Geddel ministro de Lula e no governo Dilma comandou CEF qdo.roubou.Agora imprensa fala como se o roubo se deu durante governo Temer, #FORA PT",
911363253447651328,aleforseti,"Eles não tem condenação ainda e estão preso,e o lula é intocável, ninguém prende,vergonha esse STJ. A lei nunca é igual...",
911362786676154370,lcrive,"MPF, STF,OAB, nunca acusaram Lula ,Dilma,PT em exercicio de nada com todos os crimes e desmandos que cometeram, mas vale tudo p/cassar Temer!",
911362427186491392,airnani,"Esse ai, achava um absurdo o Pimenta que nunca provaram nada.....mas, a Dilma, Lula ele acha legal",
911362340632875013,karina_olivera,Gostei das imagens atualizadas da macacada da bandidagem no telão até terminar com Fora Temer!Pq não a imagem do Lula ? #RockInRioNoMultshow,
911361780059865092,dyeli10,SoBrE a PoLiTiCa..: Lula Faz AMEAÇAS a Sérgio Moro e Recebe Devida Res... http:// tudadapolitica.blogspot.com/2017/09/lula-f az-ameacas-sergio-moro-e-recebe.html?spref=tw …,
911361715937382405,TiagoSoareso,Moro inventa provas para criminalizar o Presidente Lula ! http:// fb.me/8DGCNsfiK,
911361480259506178,apyus,"Se não estão unidos hoje, Geddel, Lula , Dilma e Temer estavam no momento em que o eleitor se pronunciou nas urnas https:// buff.ly/2y3tF0L",
911360888095088642,neyeverest,O PT esteve no poder por 14 anos o bandido do Lula e a burra da Dilma e o país está um caos pela instituição a roubalheira deles também !!,
911360481268551683,veranimer,"P/você o Temer é DE DIREITA, né?Ele é um inocente q não tem nada a ver c/as pilantragens d Lula /Dilma, tadinho.E os milícos são gente boa.",
911360375379066880,lcrive,Fui e irei novamente as ruas se Lula /Dilma ficarem impunes. Comandaram Saque ao país e tudo que mostram agora é propina Mensalão/Petrolao !,
911360141655764992,thiagomeirelesm,"#BOMBA !!! A ORIGEM DO NOME IOLANDA USADO POR DILMA, COMPANHEIRA DO LULA . https:// youtu.be/uszJO5XpyN4 via @YouTube",
911359780928802816,Fulino,https:// youtu.be/1WX56hVrvG4 #CuraGayEOCaralho RT O video ta bom demais,
911358932819546113,PeixotoWender,"Lula não pode se reeleger, Dilma perdeu mandato, Temer está na Berlinda, Governadores, deputados e senadores presos. Como era em 2000?",
911357146964594690,Alex_Quelhas,E não tem uns 'NUNCA MAIS Lula ' também? Eles precisam usar viu. :D :D :D,
911356959537975297,Alex_Quelhas,E não tem uns 'Nunca mais Lula '?? Elas precisam usar viu. https:// twitter.com/VEJA/status/91 1355233191776258 …,
911356516892069889,dahileonardo,Definição de fim de carreira é virar inimigo político do Major Olímpio. Pra quem já brigou com o Lula vai mal o Geraldo... https:// twitter.com/estadao/status /911355930746523648 …,
911356445890932736,MarivoneProf,"VISH  BOMBA ! LULA É PEGO COM QUASE 110 MILHÕES "" #SeOMundoAcabarAmanhaEu ... eta... já está acabando pic.twitter.com/fbCVBSlPyI""",
911355813477912576,serrao_rita,"Gente sem noção, que devia ir embora daqui, para eles quanto melhor pior, Temer e corrupto sim , tem que ser preso assim como Lula , Dilma .",
911355528437288960,CpCelia,Mourão e o recado a Lula https://www. oantagonista.com/?p=63489,
911354893562195970,frinb_oficial,@Andredgzin opa e ai seu lixo? Anda defendendo Lula atacando Aécio? É isso que seu cerebro de bosta consegue de melhor? Seu viado de merda,
911354813463580674,RonilsonChapado,Vai tomar no seu LADRÃO do caralho! Vc é seu aliado LULA vão pagar pelas desgraças q fizeram ao povo carioca. #MORTEaosPOLITICOSladrões,
911354786792005635,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @ptBrasil pic.twitter.com/oZaMuujNGO,
911354699328126976,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @ptBrasil pic.twitter.com/Av8YzgoVGF,
911354627622359040,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @ptBrasil @MichelTemer @PMDB @DEM @SenadoFederal @CamaraDeputados @DepRodrigoMaia pic.twitter.com/Fv9lGoYYfM,
911354493983391745,caranovanocongr,Quadrilha do PT e quadrilhão do PMDB @PMDB @PSDB @PP @PDT @DEM @PSB @PSC @PR pic.twitter.com/ltW49Xn4DC,
911353891404607489,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @ptBrasil pic.twitter.com/28pm6qiSYa,
911353811842818049,liqitta,"Se comento que o Bolsonaro já apoiou o Lula , concluem que não voto no Bolsonaro.",
911353804699918337,cesarwallace,"Ameaça Radical é o meu pau! Ameça é o Lula , Stedile, Boulos, cacete!",
911353585400729600,caranovanocongr,@STF_oficial #STFVergonhaNacional #ImpeachmentDoGilmar @GilmarMendes pic.twitter.com/xoBwnfMM1D,
911353007706697731,caranovanocongr,@LulapeloBrasil não cansa de perder? @gleisi @diamantarusso @thatianap @ptBrasil pic.twitter.com/1RxgF3xJa5,
911352693632970752,alexandre_mello,"Lula , um universo de inconsistências... https:// twitter.com/partidonovo30/ status/911337823181078529 …",
911351870089781248,caranovanocongr,@STF_oficial https:// twitter.com/bbthcruz/statu s/911350874810744832 …,
911351867141222401,vitimasBancoop,faz sentido,
911351480019505153,emanuellekopp,Liked on YouTube: #FernandaSalles - Lula está preocupado com declaração de Gen. Mourão https:// youtu.be/f2qoqkM7O5M,
911351393126162433,Luiz_CSL,"Gostei de um vídeo @YouTube http:// youtu.be/HX2W3xyURZk?aF ábio Rabin - Cura Gay / Geddel Tesão, Lula , Temer / Trump vs Kim",
911351357948428288,caranovanocongr,@STF_oficial https:// twitter.com/Estadao/status /911328248243589122 …,
911351087613005824,SrMimimi,"Esse povo insiste no Aecio? Sério mesmo? Nós queremos que o Aécio Snow mofe na papuda, de preferência na cela ao lado do Ali Barbudo Lula",
911351042251661312,mccassaro,"Réu em mais seis processos, Lula fará ‘caravana penal’ entre Curitiba e Brasília http://www. gazetadopovo.com.br/politica/repub lica/reu-em-mais-seis-processos-lula-fara-caravana-penal-entre-curitiba-e-brasilia-adnx3mjlrbcg49pq3jssbid3c …",
911351031010922497,sgiaxa,Notinha peçonhenta? Não temos Bandidos de estimação! Lula é Bandido e Temer também! Chefe das propinas do Porto de Santos!,
911350400367738880,euteleca,GM viajando de novo @VillaMarcovilla,
911350115645952002,sergioroxo,"Após acusações de Palocci, PT diz que candidatura de Lula é 'opção irrevogável' https:// glo.bo/2fGblDU",
911350097455276032,RevistaISTOE,Tribunal nega a Okamotto anulação do processo que condenou Lula http:// istoe.com.br/tribunal-nega- a-okamotto-anulacao-do-processo-que-condenou-lula/ … pic.twitter.com/evFINeH9Xn,
911349972746022913,neusamandrade,pic.twitter.com/20YogKWLNq,
911349733276491777,sergioroxo,Lula diz que petistas devem doar dinheiro para partido não precisar 'fazer negociata' https:// glo.bo/2xYaf1o,
911349299988090880,neusamandrade,grata lindeza!,
911349273014472704,neusamandrade,pic.twitter.com/PrC1LRHRk3,
911348949004451841,portaljovempan,#OsPingosNosIs Felipe Moura Brasil ( @BlogDoPim ) analisa derrotas de Lula na Justiça e chororô: https://www. youtube.com/watch?v=b4OrmT cyf3c …,
911348032628756480,gustavo_kahil,TRF4 nega pedido para anular sentença que condenou o ex-presidente Lula http:// moneytimes.com.br/trf4-nega-pedi do-para-anular-sentenca-que-condenou-o-ex-presidente-lula …,
911347886763495425,leiamoneytimes,TRF4 nega pedido para anular sentença que condenou o ex-presidente Lula http://www. moneytimes.com.br/trf4-nega-pedi do-para-anular-sentenca-que-condenou-o-ex-presidente-lula …,
911347398580080642,g1saopaulo,Diretório Nacional do PT suspende Palocci por 60 dias após acusação contra Lula https:// glo.bo/2xlTr3C,
911347143465631751,OsvladPereira,Lula é investigado por crime que lesou brasileiros em R$ 19 bilhões para empresas bilionárias https:// jornalivre.com/2017/09/22/imp licado-na-zelotes-lula-e-investigado-por-crime-que-lesou-brasileiros-em-r-19-bilhoes-para-favorecer-empresas-bilionarias/ … via @Jornalivre_BR,
911346971415367680,PandaRcds,O seu Lula -lixo está é com o fiofó na mão! kkkkkkkkkk https:// noticias.uol.com.br/politica/ultim as-noticias/2017/09/21/lula-ficou-preocupado-com-fala-sobre-intervencao-militar-dizem-petistas.htm …,
911346790917603328,VitorLGA,Gostei de um vídeo @YouTube http:// youtu.be/EZObri7jGEg?aT ente … não rir com o novo discurso do Lula,
911346537237811200,dalmarsio,"Vanessa foi criticar privatização e acabou queimando"" LULA https:// youtu.be/Mmgui0e4SHA via @YouTube""",
911346450096943104,dalmarsio,Vanessa foi criticar privatização e acabou queimando LULA http:// fb.me/1wSFIqS1E,
911345750210211841,AleGBruno,"Lula é LADRÃO. Está implicado no Caso Celso Daniel, que lista oito mortos. E VOCÊ TÁ LÁ LAMBENDO...",
911345498954637312,AleGBruno,Tal e qual pregam os asseclas da seita de Lula . pic.twitter.com/jlvEY6nwxH,
911345192439083010,marcelosnapple,Puta que o pariu porra! Vai tomar no meio do cu! O acusado é o Lula ! Esse cachaceiro ordinário imundo e safado vai apodrecer na cadeia!,
911344762405425157,VViolin,Truque para envolver falecida Marisa vai custar caro: Moro dá prazo de 15 dias para Lula provar envolvimento http:// fb.me/1fTkXXYOJ,
911343876182626304,ernaniLuizSoa10,Tribunal nega anulação da sentença que condenou Lula . Veja mais no UOL. Acesse: http:// uol.com/bkkjNb,
911343231736131584,caranovanocongr,@LulapeloBrasil @gleisi @MichelTemer @cirofgomes @PMDB @PSDB @PP @PDT @DEM @PSB @PSC @PR pic.twitter.com/oXZCVS5dW0,
911343186634735618,FerreiramcDo,"quem não reza a cartilha não toca no rock in rio ,patrocinadores @RedeGlobo Lula o heptarréu nenhum gritinho .",
911343100156682240,LiviaPetralha,Lula propõe que militância financie o PT nas eleições ? http:// jornalggn.com.br/noticia/lula-p ropoe-que-militancia-financie-o-pt-nas-eleicoes#.WcWCAzLtSmw.twitter …,
911342979322916865,gui_barros,Enquanto isso Lula segue com a sua política https:// twitter.com/folha/status/9 11336905895284737 …,
911342591668625409,PanichiRaphael,"Concordo, para Presidente Bernardes Após acusações de Palocci PT diz que candidatura de Lula é 'opção irrevogável' https:// oglobo.globo.com/brasil/apos-ac usacoes-de-palocci-pt-diz-que-candidatura-de-lula-opcao-irrevogavel-21859480 …",
911342468477669377,michele_miss,Lula e cia tinham q ir pra la então! E NAO VOLTEM https:// twitter.com/folha/status/9 11336905895284737 …,
911341983473504257,ptsuzano,"Para o ex-presidente Lula , filiar-se ao Partido dos Trabalhadores é a solução para quem busca contribuir para o... http:// fb.me/9uX1bNvWT",
911341907179196417,marlonscampos,"BLÁ BLÁ BLÁ PROVAS ZERO QUANTO MAIS PERSEGUE MAIS LULA CRESCE, DANÇARAM O GOLPE FRACASSOU !",
911341898576596997,lgbarbosaa,Eu não acho tão impossível o partido se auto-financiar... para eleger o Lula acho possível.,
